Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10022592544555664,63.24,85.86,85.69,88.24
0.28635263442993164,62.47,85.77,85.32,85.6
0.472733736038208,62.28,61.97,85.12,85.52
0.6677491664886475,62.19,61.77,61.74,85.64
0.9012184143066406,89.46,61.48,61.54,61.82
1.1169531345367432,86.67,81.93,61.34,61.7
1.3500502109527588,86.05,87.14,70.98,61.49
1.6042265892028809,86.16,86.06,85.51,74.1
1.8461945056915283,86.16,85.84,85.39,89.1
2.06868314743042,86.05,85.76,85.3,85.48
2.248227834701538,61.27,85.77,85.3,85.48
2.434000015258789,61.58,61.48,85.12,85.6
2.6179404258728027,61.48,61.48,85.12,85.42
2.803086519241333,61.38,61.27,85.32,85.6
2.9924771785736084,61.39,61.17,85.22,85.52
3.175443172454834,61.19,61.08,85.22,85.42
3.36446213722229,61.17,61.08,85.42,85.69
3.546330451965332,61.17,61.08,60.93,85.52
3.732302188873291,61.06,60.89,60.66,61.03
3.93186616897583,61.09,61.3,60.95,61.13
4.123677730560303,61.08,60.99,60.65,61.13
4.319130897521973,60.99,60.81,60.66,61.02
4.510384559631348,61.06,61.3,60.66,60.82
4.699389457702637,60.98,60.89,60.45,60.73
4.889602899551392,61.09,61.19,60.64,60.72
5.078151702880859,61.09,60.8,60.45,60.72
5.266055107116699,60.98,60.8,60.64,60.63
5.45497465133667,61.09,60.81,60.45,60.74
5.641840219497681,60.9,60.81,60.45,60.74
5.827764987945557,60.99,60.81,60.45,60.72
6.019120931625366,60.99,60.81,60.45,60.72
6.2049901485443115,60.9,60.81,60.45,60.72
6.391902208328247,61.01,61.2,60.64,60.63
6.584174633026123,60.99,60.81,60.45,60.74
6.770632743835449,60.9,60.81,60.54,60.63
6.959933757781982,60.9,60.81,60.35,60.63
7.1491498947143555,60.9,60.71,60.45,60.53
7.335416793823242,60.91,60.71,60.35,60.53
7.523662090301514,60.9,60.71,60.35,60.43
7.7118308544158936,60.9,60.72,60.45,60.63
7.899142503738403,60.7,60.71,60.45,60.53
