Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10019779205322266,86.73,86.24,86.09,86.85
0.2771792411804199,86.54,86.07,62.67,62.87
0.4602386951446533,86.43,86.15,62.4,62.28
0.6415529251098633,87.91,86.75,62.58,62.09
0.8871829509735107,90.37,86.06,62.09,61.89
1.1458394527435303,86.54,89.72,62.01,61.8
1.3901822566986084,86.64,86.26,88.94,61.69
1.5994422435760498,86.33,86.26,85.0,84.71
1.828199863433838,86.22,86.24,85.0,86.94
2.0040435791015625,86.43,86.13,84.91,86.46
2.184009313583374,86.44,86.23,85.0,86.94
2.364043951034546,86.22,86.24,85.1,86.17
2.540323257446289,86.22,86.13,84.81,86.26
2.718421459197998,86.33,86.15,84.91,86.17
2.8982725143432617,61.94,85.96,84.71,86.36
3.077660083770752,61.87,63.35,85.0,86.19
3.260915756225586,61.67,61.58,61.53,86.2
3.4548733234405518,61.67,61.97,61.54,61.6
3.6412320137023926,61.48,61.49,61.54,61.52
3.8278234004974365,61.58,61.49,61.42,61.42
4.016825914382935,61.38,61.28,61.34,61.42
4.208536863327026,61.48,61.19,61.24,61.32
4.405943393707275,61.38,61.19,60.75,61.22
4.595190048217773,61.38,61.48,61.14,61.03
4.78400731086731,61.38,61.19,61.05,61.13
4.97127103805542,61.28,61.49,61.14,61.13
5.16466498374939,61.17,61.59,60.95,61.13
5.349842548370361,61.28,60.99,61.24,61.02
5.537275552749634,61.17,61.49,61.04,61.13
5.7296061515808105,61.27,60.99,60.75,61.02
5.915567874908447,61.27,61.39,61.05,60.92
6.109217882156372,61.27,60.99,61.04,60.92
6.295964002609253,61.17,61.09,60.66,61.02
6.482076168060303,61.17,60.99,61.04,60.82
6.671223878860474,61.17,60.99,60.95,60.92
6.85719633102417,61.17,60.91,60.95,61.03
7.042077541351318,61.17,60.99,60.95,60.92
7.229967832565308,61.17,60.89,60.66,61.02
7.426008462905884,61.17,60.99,61.04,60.82
7.613106727600098,61.17,60.99,60.56,60.92
7.8019185066223145,61.08,60.99,61.04,60.92
7.988415956497192,61.06,60.89,60.95,60.92
8.175668954849243,60.97,60.89,61.04,60.82
8.365551233291626,61.06,61.28,60.95,60.92
8.552210092544556,61.06,60.99,60.56,60.82
8.73963475227356,61.06,60.81,60.85,60.92
8.927210569381714,60.97,60.91,60.56,60.82
9.112190008163452,60.97,61.28,60.85,60.82
